VehicleRef,Latitude,Longitude,Vehicle,LineNum,StartName,DestinationName,StopPointName,Delay
3350135626,59.7894694190472,5.79360349103808,bus,790,Øyatun skule,Høylandsbygd,Halsnøy industribase,-PT15S
3350447528,60.4637537151575,5.32118828035891,bus,19,Åsane terminal E,Løvstakkskiftet,Hesthaugen,PT51S
3350447529,60.4630896169692,5.3210125118494,bus,19,Løvstakkskiftet,Åsane terminal,Åsane terminal F,PT3M31S
3350361460,60.5466812476516,5.28708818368614,bus,320,Manger senter,Knarvik terminal,Knarvik terminal B,PT12S
3350447526,60.4823919665068,5.38961185142398,bus,19,Garasje Haukås,skyss.no,Åsane terminal E,-PT4M9S
3350453507,60.3560663759708,5.36827873438597,bus,40,Bergen busstasjon Q,skyss.no,Garasje Mannsverk,PT3M46S
3350453508,60.3719598893076,5.21429663524032,bus,40,Storavatnet terminal B,Bergen busstasjon,Godviksvingane,-PT4M18S
3350447523,60.4295368585736,5.29048620723188,bus,19,Åsane terminal E,Løvstakkskiftet,Eikeviken,PT1M27S
3350361462,60.5469641368836,5.28834178112447,bus,320,Alversund skule,Knarvik terminal,Knarvik terminal B,-PT1M46S
3350447520,60.4631935525686,5.3209971729666,bus,19,Løvstakkskiftet,Åsane terminal,Åsane terminal F,-PT40S
3350447521,60.4360884055495,5.31781557016075,bus,19,Åsane terminal E,Løvstakkskiftet,Fabrikkvegen,PT2M56S
3350447701,60.5738300643861,5.47930089756846,bus,909,Hosanger montessoriskule,Hatland skulesenter,Hoshovde,PT3M19S
3350132664,60.0138164218515,5.51340929232538,bus,654,Våge kai,skyss.no,Garasje Uggdal,PT2M22S
3350447703,60.4416456911713,5.46267321333289,bus,909,Lonevåg terminal,skyss.no,Garneshøgda,PT6M12S
3350447704,60.5263050924987,5.49405313096941,bus,909,Lonevåg terminal,skyss.no,Garasje Lonevåg,-PT1M32S
3350447734,60.5262926034629,5.49409495666623,bus,906,Lonevåg terminal,skyss.no,Garasje Lonevåg,-PT1M31S
3350447735,60.5263056792319,5.49405564554036,bus,906,Lonevåg terminal,skyss.no,Garasje Lonevåg,-PT3M12S
3350387048,60.2072999998927,5.41173001751304,bus,601,Eidsvik snuplass,Osøyro,Åsen kryss,PT2M26S
3350447722,60.5887185037136,5.52152163349092,bus,906,Lonevåg terminal,skyss.no,Fotlandsvåg skule,PT3M2S
3350447725,60.5255477875471,5.4983601719141,bus,906,Fotlandsvåg sentrum,Lonevåg,Lonevåg terminal,-PT3M36S
3350447737,60.5263107083738,5.49405405297875,bus,905,Lonevåg terminal,skyss.no,Garasje Lonevåg,-PT3M23S
3350135715,60.0464038364589,5.52378952503204,bus,651,Hodnanes,Våge,Våge kai,-PT18S
3350135709,59.8904533311725,5.55952333845198,bus,651,Nymark kryss,skyss.no,Hodnanes,-PT2M6S
3350387038,60.2618999686092,5.34371003508568,bus,601,Osøyro terminal B,skyss.no,GARASJE Fana Bussdepot,-PT58S
3350361446,60.617526518181,5.17692156136036,bus,320,Knarvik terminal B,skyss.no,Austmarka,PT7M57S
3350361506,60.5190278403461,5.2405992988497,bus,310,Flatøy terminal  B,Frekhaug terminal,Frekhaug terminal,PT52S
3350361504,60.5449091456831,5.27960347943008,bus,310,Flatøy terminal  D,skyss.no,Knarvik garasje,-PT1M28S
3350135715,59.8901053983718,5.55819229222834,bus,654,Gjermundshamn kai,Hodnanes,Hodnanes,PT2M2S
3350135705,60.278406618163,5.2303519193083,bus,740,Bergen busstasjon O,Gjermundshamn,Bergen busstasjon O,-PT2H10M56S
3350135717,60.0194516591728,5.72896996513009,bus,654,Gjermundshamn kai,Stussvikhovda,Stussvik luren,PT1M50S
3350447735,60.5262102093548,5.49405137076974,bus,904,Lonevåg terminal,skyss.no,Garasje Lonevåg,-PT1M26S
3350135748,59.9482133612037,5.62878333963454,bus,651,Våge kai,Hodnanes,Espevik kryss,PT7M51S
3350447727,60.5254821572453,5.49825690686703,bus,905,Myking,Lonevåg,Lonevåg terminal,-PT1M34S
3350135709,59.8900466412306,5.55816002190113,bus,654,Hodnanes,Våge,Hodnanes,-PT1H17M15S
3350361515,60.5451963096857,5.2818195708096,bus,310,Hjertås nord,skyss.no,Knarvik garasje,PT6M23S
3350132664,60.0137814693153,5.51341826096177,bus,655,Neshamn snuplass,skyss.no,Garasje Uggdal,PT41S
3350447732,60.5113987997174,5.40971308015287,bus,903,Valestrand kai,Valestrand,Varmyra sør,PT2M
3350135715,60.0130123458803,5.35361291840672,bus,653,Tysnes skule,Reksteren,Flygansvær snuplass,PT6M11S
3350447726,60.5089391302317,5.49140696413815,bus,904,Raknes,Lonevåg,Revheim vest,-PT21S
3350447739,60.5263198446482,5.49399076960981,bus,903,Lonevåg terminal,skyss.no,Garasje Lonevåg,-PT3S
3350135720,60.2428777422756,5.7513219024986,bus,740,Eikelandsosen terminal,skyss.no,Eikelandsosen ungdomsskule,-PT8M8S
3350135711,60.2028658892959,5.8536874037236,bus,741,Kilen  kryss,Arna,Drageide,PT5M52S
3440189697,61.3624571822584,5.39989041164517,bus,210,Dale,Førde,Dale,-PT3H4M40S
3350453177,60.3605867363513,5.35083959810436,bus,82,Grønnestølen,Wergeland,Wergeland C,PT1M28S
3350453504,60.358516741544,5.30173379927874,bus,49,Bønestoppen,skyss.no,Olav Kyrres gate G,PT3M14S
3350453505,60.3865708876401,5.33489503897727,bus,49,Bildøy skulesenter,skyss.no,Bergen busstasjon H,-PT3M41S
3440189690,61.3711543288082,5.46851959079504,bus,210,Dale,Førde,Strand fv. 57,PT19S
3350453188,60.3614205680788,5.23522985167801,bus,81,Mannsverk garasje,skyss.no,Loddefjord terminal B,-PT58S
3350135750,60.0462483521551,5.523646697402,bus,651,Hodnanes,Våge,Våge kai,-PT2M38S
3350453181,60.3605738282204,5.3508510813117,bus,82,Grønnestølen,Wergeland,Wergeland C,-PT10S
3350447651,60.4827577527612,5.38435388356447,bus,4E,Bergen busstasjon Q,skyss.no,Garasje Haukås,PT7M34S
3350135606,60.3660317044705,6.14514168351889,bus,799,Tolomarka,skyss.no,Garasje Norheimsund,-PT4M25S
3350135713,60.2021483145654,5.8623683732003,bus,740,Kilen  kryss,Mundheim,Tombre vest,PT18S
3350447650,60.3863144852221,5.33435457386076,bus,4E,Bergen busstasjon U,Flaktveit ekspress,Bergen busstasjon U,-PT7M2S
257055860,60.098463333333335,5.375118333333333,ferry,1018,Sandvikvåg,Halhjem,Halhjem,PT0S
3350135717,60.0609649624676,5.92004332691431,bus,740,Mundheim terminal,Gjermundshamn,Gjermundshamn kai,-PT52S
3350361501,60.544916857034,5.27967774309218,bus,310,Flatøy terminal  D,skyss.no,Knarvik garasje,-PT1M17S
3350361502,60.5461204145104,5.28000195510685,bus,310,Flatøy terminal  D,skyss.no,Knarvik garasje,-PT1M40S
3350377346,60.4413000214845,5.17358003184199,bus,414,Ravnanger terminal B,skyss.no,Haugland verkstedet,-PT34M20S
3350377415,60.4085000418127,5.22663999348879,bus,407,GARASJE Haugland,skyss.no,Kleppestø terminal E,PT4M12S
3350377414,60.4148999601603,5.21940004080534,bus,407,Kleppestø terminal E,skyss.no,Kleppestø US,PT13M35S
3350377343,60.5697999615222,4.95587996207178,bus,414,Herdla snuplass,skyss.no,Ravnanger terminal B,PT6M9S
3350377413,60.4455000255257,5.16913997009397,bus,407,Kleppestø terminal E,skyss.no,GARASJE Haugland,-PT2M53S
3350135750,60.0468766596168,5.59208166785538,bus,654,Stussvikhovda snuplass,skyss.no,Garasje Uggdal,-PT1M27S
3350447608,60.4822560120374,5.38605415262282,bus,96,Garasje Haukås,skyss.no,Myrsæter,PT7M44S
3350447607,60.463334703818,5.32208799384534,bus,96,Hordvikneset,skyss.no,Åsane terminal A,PT16M46S
3350135749,60.2441116422415,5.75731169432402,bus,740,Eikelandsosen terminal,Osøyro,Eikelandsosen terminal,-PT3H55M35S
3440189679,61.4524703565985,5.85400750860572,bus,210,Dale,Førde,Førde rutebilstasjon,-PT4M42S
3440189676,61.3631154131144,5.39966929703951,bus,210,Førde rutebilstasjon,Dale,Dale,PT2M6S
3440189672,61.3363629765809,5.41241507045925,bus,210,Dale,Rysjedalsvika,Lynge,PT48S
3350453165,60.3560718242079,5.3678123652935,bus,81,Mannsverk,Mannsverk,Mannsverk garasje,PT19S
3350453152,60.3605926036835,5.3508682642132,bus,82,Grønnestølen,Wergeland,Wergeland C,-PT7S
3350453159,60.3607071004808,5.35077346488833,bus,82,Grønnestølen,Wergeland,Wergeland C,PT4M28S
3350377411,60.4461000021547,5.17076002433896,bus,407,Haugland verkstedet,skyss.no,GARASJE Haugland,-PT3M38S
3350377340,60.4595999792218,5.15219997614622,bus,414,Fauskanger skule,Ravnanger terminal,Ravnanger terminal B,PT4M35S
3350453172,60.3487206436694,5.36613447591662,bus,81,Mannsverk,Mannsverk,Henrik Jægers vei,PT43S
3350135748,60.0461149960756,5.52347168326378,bus,654,Uggdal skule,Våge,Våge kai,PT4M58S
3440189676,61.1672402266413,5.29920648783445,bus,221,Dale,Hyllestad,Hyllestad,PT15S
3440189681,61.3256237469614,5.79727686010301,bus,210,Dale,Sande,Sande,-PT3M
3350377387,60.3602999914438,5.12392002157867,bus,459,Straume terminal C,Tælavåg,Bildøy rv. 555,PT26S
3350377385,60.2650000154972,5.08037997409701,bus,459,Skogsskiftet terminal F,skyss.no,GARASJE Skogsskiftet,-PT1M29S
3350377334,60.4266000073403,5.18610997125506,bus,413,Ravnanger terminal B,skyss.no,Krokåsfeltet snuplass,-PT2M41S
3350377457,60.3927999828011,5.11352998204529,bus,449,Våge snuplass,skyss.no,Anglavika snuplass,-PT5M57S
3350447625,60.4621148016304,5.36695648916066,bus,4E,Flaktveit snuplass,skyss.no,Åsane terminal A,PT2M15S
3350447621,60.3446177020669,5.26062006130815,bus,4E,Bergen busstasjon Q,skyss.no,Hesjaholtet,PT4M4S
3350377456,60.4455000255257,5.16909001395106,bus,401,Kleppestø terminal B,skyss.no,GARASJE Haugland,-PT3M49S
3350135711,60.2028730977327,5.85371900349855,bus,745,Baldersheim kryss skule,Skulerute,Kilen  kryss,PT4M58S
3350447559,60.4634446743876,5.32565248198807,bus,19,Løvstakkskiftet,Åsane terminal,Åsane terminal F,PT5M15S
3350377360,60.2650000154972,5.08033999241889,bus,458,Skogsskiftet terminal F,skyss.no,GARASJE Skogsskiftet,-PT1M38S
3350447555,60.3892335668206,5.32326489686966,bus,19,Løvstakkskiftet,Åsane terminal,Festplassen M,PT21S
3350447619,60.4821697622538,5.3868337534368,bus,4E,Garasje Haukås,skyss.no,Bergen busstasjon U,-PT6M34S
3350447556,60.4634477756917,5.32100681215525,bus,19,Løvstakkskiftet,Åsane terminal,Åsane terminal F,-PT4M31S
3350447554,60.482706874609,5.38442965596914,bus,19,Åsane terminal F,skyss.no,Garasje Haukås,-PT18S
3350377363,60.2446999680251,5.03113998100162,bus,458,Skogsskiftet terminal B,Glesvær - Tælavåg,Telavåg gravplass,PT1M51S
3350377452,60.4277999605983,4.966000020504,bus,449,Solsvik kai,skyss.no,Ågotnes terminal A,PT4M23S
3350447551,60.3915810026228,5.32441631890833,bus,19,Åsane terminal E,Løvstakkskiftet,Møhlenpris,PT6M40S
3350447615,60.4147774167359,5.32146094366908,bus,4E,Bergen busstasjon U,Flaktveit ekspress,Gullgruven,PT2M41S
3350377362,60.2688000351191,5.07413000799716,bus,458,Sund ungdomsskule,skyss.no,Skogsskiftet terminal F,PT5M6S
3350453145,60.3553538303822,5.36807438358665,bus,81,Mannsverk,Mannsverk,Mannsverk,-PT4H46M15S
3350447552,60.4634768608958,5.32158164307475,bus,19,Løvstakkskiftet,Åsane terminal,Åsane terminal F,PT15S
3350377405,60.4460000060499,5.1702400110662,bus,407,Haugland verkstedet,Kleppestø terminal,Haugland verkstedet,-PT3H12M41S
3350377345,60.5080000218004,5.08591001853347,bus,413,Heggernes snuplass,Fauskanger skole,Træet,PT1M48S
3350377404,60.4435000196099,5.22613003849983,bus,407,Haugland verkstedet,Kleppestø terminal,Myren,-PT1M2S
3350377403,60.408900026232,5.20408999174833,bus,407,Kleppestø terminal E,skyss.no,Stongafjellet snuplass,-PT5M34S
3350377387,60.2642999589443,5.08191998116672,bus,457,Sund ungdomsskule,skyss.no,GARASJE Skogsskiftet,-PT5M32S
3350377402,60.3865999728441,5.33443998545408,bus,407,Bergen busstasjon Q,skyss.no,GARASJE Haugland,PT42M27S
3350377407,60.4182999953628,5.19610002636909,bus,407,GARASJE Haugland,skyss.no,Bergen busstasjon F,-PT2M28S
3350377406,60.3881999943405,5.33318001776934,bus,407,Bergen busstasjon F,Haugland,Lars Hilles gate K,-PT1M12S
3350447548,60.4828005004674,5.38433284498751,bus,19,Åsane terminal F,skyss.no,Garasje Haukås,-PT5M12S
3350377361,60.3617000207305,5.12675997801125,bus,459,Sund ungdomsskule,skyss.no,GARASJE Straume,-PT18M49S
3350447546,60.380875132978,5.30178836546838,bus,19,Løvstakkskiftet,Åsane terminal,Gabriel Tischendorfs vei,PT40S
3350453151,60.3552939835936,5.36810380406678,bus,81,Mannsverk garasje,skyss.no,Garasje Mannsverk,PT8S
3350447544,60.4631880205125,5.32100169919431,bus,19,Løvstakkskiftet,Åsane terminal,Åsane terminal F,PT2M17S
3350447545,60.482820533216,5.38430250249803,bus,19,Åsane terminal F,skyss.no,Garasje Haukås,-PT1M11S
3350377364,60.192299997434,5.10538000613451,bus,459,Sund ungdomsskule,Tælavåg,Sund ungdomsskule,-PT6M41S
3350447541,60.3782835323364,5.30395600944757,bus,19,Løvstakkskiftet,Åsane terminal,Kaptein Amlands vei,PT5S
3350453156,60.3564317431301,5.36832978017628,bus,81,Mannsverk garasje,skyss.no,Wiers-Jenssens vei,PT3M37S
3350377376,60.3617000207305,5.12665000744164,bus,455,Sund ungdomsskule,skyss.no,GARASJE Straume,-PT8M58S
3350377385,60.1925999857485,5.10472998954356,bus,454,Sund ungdomsskule,Skogsskiftet,Sund ungdomsskule,-PT6M43S
3350377373,60.1944999955595,5.10331001132727,bus,455,Sund ungdomsskule,Skogsskiftet,Sund ungdomsskule,-PT6M8S
3350377433,60.3532000165433,5.10839003138244,bus,449,Bildøy skulesenter,Anglevik,Storhilleren,-PT5M8S
3350377333,60.4412000253797,5.17365002073348,bus,411,Ravnanger terminal B,skyss.no,Haugland verkstedet,-PT13M44S
3350377339,60.4413000214845,5.17346997745335,bus,411,Ravnanger terminal B,skyss.no,Haugland verkstedet,-PT10M42S
3350377333,60.4621999617666,5.15114000067115,bus,412,Ravnanger US,Breivik,Ravnanger terminal B,PT40S
3350377353,60.4463999904692,5.1715299859643,bus,410,GARASJE Haugland,skyss.no,GARASJE Haugland,-PT5M19S
3350377332,60.4077999852598,5.22699002176523,bus,412,Ravnanger terminal B,skyss.no,Kleppestø terminal B,-PT5M49S
3350377364,60.2731000352651,5.06599000655115,bus,457,Skogsskiftet terminal F,skyss.no,GARASJE Skogsskiftet,-PT17S
3350377340,60.460099959746,5.15026995912194,bus,411,Ravnanger terminal B,Ramsøy,"Ravnanger, Storavatnet",PT1M19S
3350377334,60.4411000292748,5.17369997687638,bus,412,Ravnanger terminal B,skyss.no,Haugland verkstedet,PT1M23S
3350377368,60.2695000078529,5.07348996587098,bus,457,Sæle snuplass,Skogsskiftet,Skogsskiftet terminal F,PT1M5S
3350453129,60.3606460802257,5.3508011251688,bus,82,Grønnestølen,Wergeland,Wergeland C,PT8M28S
3350453128,60.3560681361705,5.36815828643739,bus,82,Wergeland C,skyss.no,Garasje Mannsverk,-PT6M51S
3350377383,60.3605999797583,5.12363000772893,bus,455,Skogsskiftet terminal F,skyss.no,Straume terminal B,-PT1H34M1S
3350377361,60.1945999916643,5.10318998247385,bus,457,Sund ungdomsskule,Sæle,Steinsland ungdomshus,-PT6M11S
3350453134,60.3564396221191,5.36836640909314,bus,81,Mannsverk garasje,skyss.no,Wiers-Jenssens vei,PT3M42S
3350377454,60.3617000207305,5.12662000022829,bus,445,Anglavika snuplass,skyss.no,GARASJE Straume,-PT1M31S
3350135713,60.2028699964285,5.85382335819304,bus,749,Norheimsund terminal,Mundheim,Kilen  kryss,PT3M31S
3350377420,60.4455000255257,5.16910996288061,bus,400,Bergen busstasjon Q,skyss.no,GARASJE Haugland,PT8M18S
3350377363,60.2688000351191,5.07416001521051,bus,454,Sund ungdomsskule,skyss.no,Skogsskiftet terminal B,PT23S
3350377453,60.3888999670744,5.33407998271286,bus,445,Anglavika snuplass,Bergen busstasjon,Bergen busstasjon Q,PT3M28S
3350135740,60.6291433330625,6.41294835135341,bus,964,Voss stasjon F,Skjerpe,Torget,-PT4M9S
3350377452,60.3617000207305,5.12668001465499,bus,445,Anglavika snuplass,skyss.no,GARASJE Straume,-PT5M29S
3350377451,60.3680000267923,5.14917997643352,bus,445,GARASJE Straume,skyss.no,Bergen busstasjon G,-PT1M28S
3350377458,60.36939997226,5.22516000084579,bus,445,Bergen busstasjon G,Anglevik,Frieda Fasmer rv. 555,-PT3M2S
3350377414,60.3865999728441,5.33489998430014,bus,401,Kleppestø terminal B,skyss.no,Bergen busstasjon F,-PT5M27S
3350377424,60.3893000353128,5.32347000204027,bus,400,Ravnanger terminal A,Bergen busstasjon,Festplassen M,PT1M8S
3350135717,60.1632567029446,5.90641829185188,bus,749,Norheimsund terminal,Mundheim,Mundheim terminal,PT9S
3350377457,60.3883999865502,5.33449002541602,bus,445,Bergen busstasjon G,Anglevik,Lars Hilles gate K,-PT7M24S
3350377455,60.3618000168353,5.12075996026397,bus,445,Bergen busstasjon G,Våge,Storhilleren,PT2M12S
3350387010,60.2604000270367,5.34467001445591,bus,99,Ytrebygda skole,Skolerute Hjellestad,Ytrebygda skole,-PT1H2M48S
3350387013,60.2976999990642,5.32783001661301,bus,99,Liland skole,Skulerute,Lagunen terminal I,PT17S
3350447546,60.4809513688087,5.40974032133818,bus,96,Marikollen,skyss.no,Breistein snuplass,PT6M19S
3350447541,60.4629468731582,5.32154518179595,bus,96,Marikollen,Salhus - Hordvikneset,Marikollen,-PT1H13M36S
3350387015,60.1906999759376,5.34812998026609,bus,99,Lysekloster skole,Kun avstiging,Eidsvik snuplass,PT1M11S
3350387012,60.2617999725044,5.34375999122858,bus,51,Birkelandsskiftet C,skyss.no,GARASJE Fana Bussdepot,PT2M38S
3350387017,60.3215999901295,5.26890004053712,bus,51,Bergen busstasjon M,Birkelandsskiftet,Søreide skole,PT3M45S
3350377360,60.2147999592125,5.01114000566304,bus,454,Sund ungdomsskule,skyss.no,Golta snuplass,PT17M34S
3350377365,60.2641999628395,5.08200002834201,bus,455,Sund ungdomsskule,skyss.no,GARASJE Skogsskiftet,-PT2M52S
3350377364,60.2695000078529,5.07348996587098,bus,455,Forland kai,Skogsskiftet,Skogsskiftet terminal F,PT1M13S
3350135763,60.2039400301874,5.63090496696532,bus,743,Eikelandsosen ungdomsskule,Strandvik,Fusa,PT1M54S
3350377362,60.2641999628395,5.08195996284485,bus,455,Sund ungdomsskule,skyss.no,GARASJE Skogsskiftet,-PT3M47S
3350377414,60.4077999852598,5.22699999623001,bus,402,Kleppestø US,skyss.no,Kleppestø terminal B,PT4M42S
3350377368,60.194799983874,5.1042200345546,bus,455,Sund ungdomsskule,Skogsskiftet,Sund ungdomsskule,-PT7M52S
3350377424,60.4588000103831,5.15176001004875,bus,401,Kleppestø terminal B,skyss.no,Ravnanger terminal A,PT1M14S
3350135704,60.3287593927234,6.21140867471695,bus,749,Norheimsund terminal,Tørvikbygd,Brennavegen kryss,PT2M10S
3350377403,60.4130000341684,5.22663001902401,bus,403,Stongafjellet snuplass,Krokåsfeltet,Kleppestø ungdomsskole,PT30S
3350387024,60.1683000102639,5.42939001694322,bus,99,Nore Neset ungdomsskule,Skulerute,Tuen aust,PT1M57S
3350387021,60.3890999592841,5.33153004013002,bus,51,Bergen busstasjon M,Birkelandsskiftet,Danmarks plass E,-PT5M21S
3350387022,60.3191999997944,5.3525800164789,bus,99,Valle,skyss.no,Nesttun terminal C,PT2M
3350447525,60.4061953537166,5.4753412026912,bus,97,Garnesstølen,Stølsvegen Lone,Sæthre steinindustri,PT4M45S
3350387023,60.2674000058323,5.33782996237278,bus,99,Fana kirke,Skulerute,Konowskiftet,PT11S
3350387029,60.2606000192463,5.34388999454677,bus,99,Søreide,Skulerute,Søreide,-PT32M8S
3350387026,60.3865999728441,5.33490995876491,bus,99,Valle,skyss.no,Bergen busstasjon M,PT2M54S
3350447550,60.4827795457095,5.3843333479017,bus,94,Haukeland,skyss.no,Garasje Haukås,-PT4M4S
3350387027,60.3112999722362,5.26914001442492,bus,99,Dolvik terminal A,skyss.no,Bergen busstasjon M,-PT3M47S
3350387026,60.347799975425,5.33673000521958,bus,51,Bergen busstasjon M,Birkelandsskiftet,Fjøsangerkrysset,PT1M15S
3350387016,60.2975000068545,5.32771996222436,bus,52,Grimstad snuplass,Lagunen terminal,Lagunen terminal I,PT2M26S
3350377360,60.1934000384063,5.10521999560297,bus,455,Skogsskiftet terminal F,Sund US,Sund ungdomsskule,PT7M24S
3350377432,60.387300029397,5.11819995939732,bus,445,Anglavika snuplass,Bergen busstasjon,Vågo kryss,PT31S
3350135762,60.6614153366536,6.43648649565876,bus,964,Voss Tinghus,skyss.no,Garasje Voss,PT13M57S
3350135761,60.660887779668,6.438083415851,bus,964,Voss stasjon F,skyss.no,Garasje Voss,-PT6M25S
3350377434,60.3888999670744,5.33388996496797,bus,445,Våge snuplass,Bergen busstasjon,Bergen busstasjon Q,-PT8M4S
3350377405,60.4423999786377,5.17092003487051,bus,400,Ravnanger terminal A,skyss.no,GARASJE Haugland,-PT10M29S
3350377438,60.3617000207305,5.12667004019022,bus,445,Anglavika snuplass,skyss.no,GARASJE Straume,-PT27S
3350377404,60.447800019756,5.08979000151157,bus,400,Ravnanger terminal A,skyss.no,Hanøy skole,PT2M34S
3350377403,60.4557999596,5.09671001695096,bus,400,Ravnanger terminal A,skyss.no,Hanøy skole,PT4M43S
3350447672,60.3818251378834,5.27211324311793,bus,85,Lyngbøtunet servicesenter,Servicelinjen,Nygårdslien,-PT8S
3350135760,60.6614633649588,6.43645497970283,bus,964,Voss Tinghus,skyss.no,Garasje Voss,-PT2M38S
3350377373,60.3617000207305,5.12665000744164,bus,452,Sund ungdomsskule,skyss.no,GARASJE Straume,-PT6M51S
3350377440,60.2693000156432,5.07317002862692,bus,445,Anglavika snuplass,skyss.no,Skogsskiftet terminal A,-PT6M8S
3350377447,60.3599000070244,5.12163997627795,bus,445,Anglavika snuplass,skyss.no,Straume terminal C,PT5M39S
3350377412,60.3817999921739,5.31312002800405,bus,400,Bergen busstasjon F,Ravnanger terminal,Lyngbø rv. 555 A,PT15S
3350377411,60.4083999618888,5.22532001137733,bus,400,Ravnanger terminal A,Bergen busstasjon,Holmedal,PT58S
3350377410,60.4419999942183,5.17217002809048,bus,400,Ravnanger terminal A,skyss.no,GARASJE Haugland,-PT9M15S
3350377416,60.4481000080705,5.15974997542799,bus,400,Ravnanger terminal A,Bergen busstasjon,"Berget, Ravnangervegen",PT37S
3350135759,60.6282016262412,6.41753165982664,bus,964,Voss stasjon F,Voss stasjon,Voss Tinghus,-PT3M2S
3350377448,60.3617000207305,5.12665000744164,bus,445,Anglavika snuplass,skyss.no,GARASJE Straume,-PT3M43S
3350377419,60.4123999737203,5.22759997285903,bus,400,Bergen busstasjon F,Ravnanger terminal,Kleppestø ungdomsskole,PT1M10S
3350377418,60.4595999792218,5.15211003832519,bus,400,Ravnanger terminal A,Bergen busstasjon,Ravnanger terminal A,-PT16M11S
3350387006,60.2624000329524,5.35242000594735,bus,99,Fana kirke,Kun avstiging,Ånes,PT13S
3350447545,60.482077896595,5.38742677308619,bus,97,Garasje Haukås,skyss.no,Garnesstølen,PT8M43S
3350387210,60.0174000207335,5.2258400246501,bus,532,GARASJE Tide Buss Austevoll,skyss.no,Storebø kai,-PT6M53S
3350447555,60.4633733443916,5.32207659445703,bus,96,Hordvikneset,skyss.no,Åsane terminal E,-PT2M10S
3350387005,60.1563999708742,5.40169998072088,bus,99,Nore Neset ungdomsskule,Skulerute,Blindesund,-PT1M21S
3350447553,60.5163095891476,5.28784750029445,bus,96,Marikollen,Salhus - Hordvikneset,Tellevik,PT51S
3350447540,60.4153403453529,5.47300399281085,bus,97,Garnesstølen,Arnatveit,Stølsvegen øst,PT5M47S
3350135770,60.2402190864086,5.83201347850263,bus,744,Eikelandsosen ungdomsskule,Åse,Solvang snuplass,PT3M40S
3350453422,60.3781941812485,5.22554573602974,bus,49,Kjøkkelvik skole,Alvøen kai,"Fredheim, Olsvik",-PT18S
3350135784,60.660848300904,6.43677835352719,bus,964,Voss stasjon F,Skjerpe,Voss stasjon F,-PT9M13S
3350453420,60.3542904183269,5.30064524151385,bus,49,Lynghaug skole,Bønes senter,Dag Hammarskjõlds vei,-PT8S
3350387050,60.2553999703377,5.26231999509037,bus,99,Milde snuplass,skyss.no,Lagunen terminal F,PT6M11S
3350453423,60.3359763789922,5.20278886891901,bus,49,Tyssøy snuplass,Loddefjord terminal,Skaretoppen,-PT12S
3350387053,60.2852999791503,5.32527999021113,bus,99,Hjellestad snuplass,skyss.no,Fanahammeren snuplass,PT1M
3350377458,60.3925999905914,5.11352000758052,bus,441,Storavatnet terminal B,skyss.no,Anglavika snuplass,PT3M34S
3350387052,60.2852999791503,5.46865998767316,bus,99,Hausdal snuplass,skyss.no,Kaland skole,PT5M26S
3350387043,60.2973000146449,5.32760001718998,bus,52,Grimstad snuplass,Lagunen terminal,Lagunen terminal I,-PT27S
3350387053,60.286100031808,5.26973001658916,bus,51,Birkelandsskiftet C,skyss.no,Ytrebygda skole,PT25M56S
3350387044,60.2975000068545,5.32770998775959,bus,52,Grimstad snuplass,Lagunen terminal,Lagunen terminal I,-PT1M49S
3350387056,60.2489999681711,5.26537000201643,bus,99,Ytrebygda skole,Skolerute Milde,Milde snuplass,PT2M18S
3350387058,60.2618999686092,5.34371003508568,bus,51,Birkelandsskiftet C,skyss.no,GARASJE Fana Bussdepot,-PT1M9S
3350387059,60.296599958092,5.32698000781238,bus,99,Dolvik terminal A,skyss.no,Lagunen terminal E,-PT1M8S
3350387035,60.2513999585062,5.26523999869823,bus,53,Birkelandsskiftet C,Hjellestad-Milde,Milde snuplass,-PT16S
3350387203,60.0914999842644,5.235650036484,bus,532,Kalve snuplass,skyss.no,GARASJE Tide Buss Austevoll,PT10M20S
3350387201,60.0839000288397,5.26497999206185,bus,532,Austevollshella byggefelt,skyss.no,Austevoll vgs.,-PT2M8S
3350387206,60.1228000223637,5.20119999535382,bus,532,Austevollshella byggefelt,skyss.no,Hufthamar kai,PT5M10S
3350387204,60.108999973163,5.15239996835589,bus,532,Austevoll us.,Kalve,Trolandshammer skule,PT1M5S
3350324134,59.4200623501092,5.29437088407576,bus,700,Amanda terminal,Leirvik,Amanda terminal,-PT2H5M51S
3350377423,60.3698000404984,5.19453998655081,bus,445,Anglavika snuplass,Bergen busstasjon,Storavatnet terminal B,PT1M55S
3350377422,60.3888999670744,5.33388996496797,bus,445,Anglavika snuplass,Bergen busstasjon,Bergen busstasjon Q,PT46S
3350387040,60.2487999759614,5.26544996537268,bus,53,Milde snuplass,Birkelandsskiftet,Milde snuplass,-PT12M32S
3350447534,60.526091856882,5.49343697726727,bus,92,Arna terminal A,skyss.no,Valestrand kai,-PT45M57S
3350387062,60.3210000135005,5.35349003970623,bus,99,Sandslihaugen,skyss.no,Nesttun terminal C,-PT3M4S
3350387045,60.286100031808,5.25743996724486,bus,53,Milde snuplass,Birkelandsskiftet,Birkelandsskiftet D,PT2M6S
3350387057,60.2975000068545,5.32774996943772,bus,52,Grimstad snuplass,Lagunen terminal,Lagunen terminal I,-PT1M27S
